size,CSF,density,settling
2.8437753928775217e-05,0.32449765207212955,1081.836603504098,settling
4.45368030367017e-05,0.20385371517555845,835.3575012593537,rising
4.0668212354135454e-05,0.1019379084172363,1400.5050393742454,settling
2.0688435941757305e-05,0.39161051067478947,1431.1833897946196,settling
0.00026212246359728436,0.35809057792948373,1201.0897753845688,settling
2.538042537362422e-05,0.36141328480568735,1030.4390819833557,settling
4.758705133744118e-05,0.2565203622252044,947.3839546170886,rising
0.00022083472856950493,0.4499637380647826,1463.1570364911286,settling
0.0005016004657667494,0.302640668581061,984.1196967636395,rising
0.00012693335079088202,0.44197129699739385,1376.1152577523897,settling
8.027383411273344e-05,0.30028666292446216,959.1967594296157,rising
2.192398609123949e-05,0.37593992799837006,1017.9264599386515,settling
9.711597317589062e-05,0.2330711291870645,1434.882024649804,settling
3.5040001425488115e-05,0.11136903330917029,1358.667791163011,settling
5.742225452977199e-05,0.5234085454833013,1012.766001976422,settling
2.533605911859431e-05,0.27169215616121867,977.1254229302266,rising
6.181357871867164e-05,0.4218477173464455,998.5925869196187,rising
0.00016926648592281623,0.49162999820445513,933.0471314981053,rising
0.00015433207079958278,0.07913889652429115,1033.610831415504,settling
5.490461007577139e-05,0.682547708047688,1059.096512207424,settling
2.0981077269562105e-05,0.4503629452695376,1806.0862007533885,settling
9.961836980816079e-05,0.2834039177608847,1239.161272654186,settling
0.0003733028368632278,0.04278467606343771,1173.0559597763115,settling
0.00018201785881622476,0.4539564912088307,1053.4174376132107,settling
2.1782868690774047e-05,0.3644931653921167,1074.6211545012331,settling
9.531518996130545e-05,0.5076369139040421,994.9087622177068,rising
0.0001182715015724648,0.03510912650864511,1208.501401444715,settling
0.0002821884235089487,0.28089618310770337,995.8914116386627,rising
2.62443713487861e-05,0.5590359386308971,1197.8566575677653,settling
0.0028181461003261273,0.1006979221400636,899.9090200333708,rising
6.338518325069242e-05,0.46207322048387206,1046.6700939372058,settling
8.782249989207836e-05,0.3881744668181287,1100.4550356823888,settling
6.410183704565213e-05,0.1642403186508969,1082.1419955875097,settling
0.0001298302058258745,0.3410578993634167,1009.2279146617369,settling
2.1945452049746855e-05,0.33007427629730546,1058.0602458760452,settling
0.00013376794259343936,0.4080086524625401,1098.2873359391951,settling
0.00012997225682583857,0.5177061312557653,948.2721372857667,rising
2.7275960031947235e-05,0.5857858904288079,969.7859686834466,rising
0.00012132410147456994,0.5066649421475903,1110.2573894668558,settling
4.320884503245115e-05,0.46723728630894834,1174.5523116115976,settling
4.600574404161702e-05,0.6066299518603057,1089.3287563047236,settling
8.030770959256849e-05,0.20271005047142815,1298.7691586889207,settling
0.00027446462046298056,0.4304343415661284,1133.933666247188,settling
0.00023937859831680994,0.620264406179655,996.2589024649845,rising
2.836504160734049e-05,0.3908600269785442,1083.8601074729615,settling
2.167876650702432e-05,0.3994735732792131,1353.4577684579042,settling
5.92737143878493e-05,0.3802571614376066,1116.035485485833,settling
7.760286738867542e-05,0.7079066389549019,1068.3770016655687,settling
4.7902073506014673e-05,0.5671796809578233,1563.379432017885,settling
0.0001816141864907916,0.2615022966436016,1151.7259028339163,settling
0.0002819014734683366,0.6313992446979912,1981.6256399192484,settling
2.6670170064438474e-05,0.2430609271017269,1408.5076218016704,settling
2.594730057072977e-05,0.40915376790573366,1280.6663863137612,settling
0.0010013632216030583,0.09625304824472083,984.1154470451298,rising
5.920113140748547e-05,0.33627462474881553,1260.017640927934,settling
2.4270493650339766e-05,0.11547889355872712,1105.4295801604553,settling
3.1550695955497585e-05,0.5920033957281478,1032.4753161783328,settling
3.2913963551588854e-05,0.3886583212404357,1042.873024327962,settling
9.893305530157756e-05,0.38523421474672137,991.7311619447395,rising
0.0012245295419561185,0.33475987793216255,1187.5606949615776,settling
0.00042869214776636695,0.5677129513927364,1021.7560142282069,settling
4.1159096208429695e-05,0.300204534323243,1950.1943588235138,settling
8.895176401123866e-05,0.4068789389933341,903.5938237562367,rising
4.412969951703002e-05,0.0473964597977242,955.3755363215823,rising
2.1640064244545803e-05,0.5323225912727075,1040.6632151695105,settling
0.0008776186953009914,0.5383443380264461,1499.7555317956883,settling
0.0007185871237788252,0.7790730351731739,929.3174656428944,rising
4.130595222649572e-05,0.45627910423302953,1201.7943595165436,settling
0.0005012290226227716,0.5330435212162532,946.9860296932341,rising
0.00017056661422209943,0.48871723952054963,962.6075432077588,rising
2.0934502953773664e-05,0.6316551110786247,1103.1438667818827,settling
8.352481504359138e-05,0.5799995039577321,1675.5991007816529,settling
2.75703481773125e-05,0.18889818335908923,902.3210064855829,rising
3.894897365437749e-05,0.5048653785860865,1095.4687259054228,settling
4.1724387395901425e-05,0.10990740194003101,1010.2719232998522,settling
3.1686981799265884e-05,0.5226208529962296,1094.6194592943896,settling
2.1775247760404563e-05,0.3952553652070593,1024.157495761143,settling
2.5651918364618305e-05,0.3686200022993051,1222.902154848768,settling
8.199626097842636e-05,0.18672513091863652,1108.1452973852167,settling
2.127116366963212e-05,0.3931775040619247,1143.3014126734233,settling
7.784682321603808e-05,0.1743717024442657,1145.4513070097084,settling
5.741192740457424e-05,0.4152920788317379,1065.8241234065827,settling
2.1520166978284763e-05,0.4349248229356026,1582.5554804956878,settling
2.6677815297363976e-05,0.4617706201226189,1561.2012666922762,settling
2.3659585263421028e-05,0.6950461090968919,1135.4644172033195,settling
4.869395062565338e-05,0.6059928027241749,897.3868961813016,rising
2.0560059743283196e-05,0.4025432772250348,1078.3563249953793,settling
0.0010071296287490984,0.5154832301864275,1176.7485860126378,settling
0.00018271513648147897,0.38518880057311883,1977.9289519455276,settling
2.2764246120006006e-05,0.08529891810327637,1085.7470110820038,settling
2.319313109726484e-05,0.5169265303461842,1028.2302266723598,settling
4.552964116352944e-05,0.5776677074758818,1298.5836878776945,settling
6.209810314799384e-05,0.25815808479377605,960.8178182207358,rising
0.0015727543418086664,0.6852489057585582,1191.650014706903,settling
5.241292689634182e-05,0.4956306077279751,1020.4238643355338,settling
0.0005306823925535542,0.3463928090633949,1001.145391520176,settling
8.677592796083706e-05,0.868985080641698,983.976428845316,rising
8.577752534374926e-05,0.4571411523462705,946.6349080402267,rising
0.00010045199944599464,0.3691815269554182,1308.5546315541042,settling
3.125388739514024e-05,0.6722430778011488,1539.3125188550973,settling
7.185914912580932e-05,0.35577325010459226,994.3270730955343,rising
2.834979161465988e-05,0.4850284276943673,1109.3974808379264,settling
0.00011144045795084004,0.2283563998634808,1086.7584531007687,settling
0.0010150347530391507,0.5116545117845431,933.3229099128864,rising
0.0005019106629050654,0.5713692439228296,1298.0072193590445,settling
0.0002456461073983029,0.4402923023655542,1086.2031170019102,settling
2.2802054069811392e-05,0.39333770851046485,1887.7560720621934,settling
4.622235819971352e-05,0.12507827970789442,958.7991836000275,rising
0.00013354215235400442,0.8000251288342818,1176.9306533735037,settling
3.361659178519798e-05,0.8715107573302151,1231.5024331914233,settling
2.4996822186348124e-05,0.2993741566878031,954.5538528245769,rising
3.674082260242633e-05,0.4412727629837342,1272.4306058150596,settling
6.321482198992626e-05,0.5086193146611357,1055.8376632176125,settling
4.4357286730874553e-05,0.34489844077338905,1017.501541918896,settling
6.985988526720967e-05,0.10458938240508399,940.0304569828915,rising
0.00010936754869839756,0.10396624839280837,1379.762526089201,settling
2.699313667098758e-05,0.02130665827073253,978.4533988107336,rising
4.105046690362748e-05,0.3367305754955162,1036.521002863153,settling
7.027465217455848e-05,0.2688185479417928,954.7550478097438,rising
0.0040989755826182205,0.5155301830517369,1238.8333559646605,settling
2.143987116766613e-05,0.5943499041595331,1161.4010940762234,settling
0.00036779640753439576,0.9493914686590624,893.8175195321516,rising
0.0001852874481348893,0.6429154047330011,1063.0018480110602,settling
3.176360784649216e-05,0.6487781411427365,955.9494671809883,rising
0.0007451297809405546,0.509756424411635,1077.8375565808788,settling
2.8576521857594107e-05,0.15766416744580797,1178.7555101212308,settling
2.8202379578477033e-05,0.5737585250803462,924.8520646889133,rising
0.00035962423802423147,0.5816810341889989,1302.0701739734336,settling
2.2163137840633196e-05,0.4386489292447257,1055.904536727957,settling
5.227806634471378e-05,0.8000089023995138,919.2144825386422,rising
2.1407725578171e-05,0.44346355511350266,1060.0913249940472,settling
4.629168606930237e-05,0.0781956338008928,1153.2275308831543,settling
3.3470046684011965e-05,0.3231042546375379,970.2288413912116,rising
0.00011790137464175862,0.3384686794409561,1104.121435686689,settling
0.00018132190891093726,0.871562789939082,1062.176739875627,settling
2.415033596880394e-05,0.5866912142033252,1183.184505924305,settling
3.944377147098488e-05,0.31495866645240966,975.2634691258959,rising
2.0497445400399502e-05,0.7774479165146927,1819.3641861314793,settling
9.96493506571896e-05,0.5517992254763406,1602.7672278547598,settling
3.48583033241761e-05,0.37887867585861607,983.0745736446679,rising
2.1675138806285823e-05,0.2974316289556419,1045.2962210782034,settling
0.00013203183422532956,0.6430662218151875,1043.6756257256948,settling
0.0001565897336713712,0.5871566689466226,1132.67163909389,settling
2.8646357595694975e-05,0.4261420041271815,1017.1369745790057,settling
0.000556462746885537,0.01603116645434439,1158.760656171562,settling
4.945134695511217e-05,0.5860460558941297,1529.390366780595,settling
2.0534373852929046e-05,0.289590197093666,1019.9948453210375,settling
0.00010490425691731416,0.4742460136729599,1088.5190471212347,settling
2.3614506639342056e-05,0.279654499660713,895.5890720467307,rising
3.78561597512805e-05,0.01,946.2756099770642,rising
5.6616803191086375e-05,0.5495043128090573,969.2965967760542,rising
0.0038404069178128147,0.5519715200572805,1230.6188610002957,settling
2.0940032370379065e-05,0.5505657115046636,933.2738308107484,rising
4.947323901116288e-05,0.4338496996266036,1268.3977275176737,settling
3.5116759975530166e-05,0.10908356596835567,932.8430138376619,rising
0.00010116080833335673,0.4952483911160494,1195.4761883660833,settling
5.3688738064813305e-05,0.6628936626654045,1210.1755279088754,settling
0.00036069471432658123,0.3427433786605865,1903.2703677300237,settling
6.423665547268205e-05,0.6273963645994786,952.0127120441003,rising
0.00011951486730179716,0.8508676756749526,1092.828682444151,settling
0.0001714586179454757,0.5748311566278738,1130.9806011888445,settling
6.647927205295927e-05,0.8210471161159425,1055.900422440115,settling
5.154039013869548e-05,0.6334872189838358,1050.0394445316858,settling
4.65882006654619e-05,0.3570640031851901,997.1127401098421,rising
6.976946237344375e-05,0.2794398031004205,1067.6498028688893,settling
3.297356026901308e-05,0.506996316978031,987.9247897536015,rising
3.7786432905703506e-05,0.49921539512014845,1488.5203071123967,settling
2.440871990587728e-05,0.3448741517414611,2294.1728235420837,settling
0.0006818358398309597,0.7078239800330025,931.637551270965,rising
0.0004988519691429613,0.5140040270476165,932.6976333429668,rising
2.206580995666139e-05,0.20684069816986278,1015.013533078334,settling
2.5095414376049285e-05,0.3738227267109277,1015.3775057211187,settling
0.0001788968820774413,0.33142281544124697,1186.9907953104732,settling
2.9878830311189132e-05,0.3365258937941366,985.4132060565641,rising
0.0005960182175391897,0.2042206586723577,1186.1528585051278,settling
2.044005714450166e-05,0.030156675784135927,931.07429490631,rising
0.00011932938436449017,0.2604631523360038,1229.190736200133,settling
0.00012741882962598035,0.7908351240937871,935.3326366304339,rising
7.688999381502424e-05,0.657467127014781,1008.1344648196736,settling
0.00010801501889297945,0.548662315894877,897.8121826258496,rising
2.5439014561429887e-05,0.01,1024.5461031483896,settling
7.750908190970145e-05,0.23607900743481186,955.3322329100074,rising
0.00011154995930243146,0.5001062887799189,945.8206282138538,rising
0.0005619100757991386,0.41755398315678605,1092.527625449106,settling
3.312702659089851e-05,0.42341642829876447,1118.698910093401,settling
2.9664638500769566e-05,1.0,1854.8252430723555,settling
5.22564005195228e-05,0.3516485466512433,1060.2868346628566,settling
2.6265990089996246e-05,0.5956851621526974,1064.783859464632,settling
3.158374559049e-05,0.01,1133.9262156573668,settling
2.0252969762185707e-05,0.06070781966104697,902.8670182038765,rising
0.00027568679342231583,0.6935911541051668,1006.0968434813288,settling
0.00010172179513711458,0.3009811083051529,1074.9148827145382,settling
2.0060329432707585e-05,0.6077412833328156,1010.3668244037931,settling
6.341020353346029e-05,0.3909084067319625,1052.196673873497,settling
3.972464732364762e-05,0.40022642667527625,1129.7097346642713,settling
4.4577652591804634e-05,0.6441560450475857,1313.1150741431031,settling
2.5061407508512326e-05,0.857422435217869,1190.1090797478182,settling
0.00023245326842977356,0.549147779778137,1030.6352460673613,settling
2.6938908028619735e-05,0.48963604203959116,1007.9226123396654,settling
0.00036437784793244776,0.5192435105655112,1134.3415265211604,settling
5.29626405483239e-05,0.17515149705724942,1099.5205348111922,settling
6.621058648664582e-05,0.4479881961535923,897.4396746164216,rising
4.377807171461162e-05,0.07357530511688287,1293.7916490238372,settling
0.00020862381663486152,0.45684269893169493,1044.6352334139717,settling
4.009384096803176e-05,0.1203197488766545,1024.393393807594,settling
0.0021263854077738856,0.7141606946120714,1097.7631684359174,settling
